customer_id,age,gender,income,city,location,education,banking_type,transactions_per_month,internet_usage_score,credit_score,satisfaction_score,age_group,income_level
3624.0,61.0,female,106934.0,Chennai,Rural,Post-Graduate,Online,43.0,3.0,636.0,5.0,51-65,High
3625.0,50.0,Male,52691.0,Bhopal,Rural,Non-Graduate,Online,1.0,15.0,899.0,5.0,36-50,Low
3626.0,59.0,F,92195.0,Mumbai,Urban,Non-Graduate,Online,18.0,9.0,570.0,0.0,51-65,Medium
3627.0,69.0,Female,106180.0,Indore,Rural,Non-Graduate,Online,24.0,8.0,342.0,7.0,65+,Medium
3628.0,52.0,F,74697.0,Hyderabad,Rural,Non-Graduate,Online,30.0,4.0,373.0,7.0,51-65,Medium
3629.0,23.0,Female,23044.0,Chennai,Urban,Non-Graduate,Online,7.0,1.0,831.0,5.0,18-25,Low
3630.0,56.0,M,23883.0,Pune,Rural,Non-Graduate,Offline,27.0,3.0,834.0,9.0,51-65,Low
3631.0,69.0,Male,51712.0,Jaipur,Urban,Post-Graduate,Online,52.0,4.0,756.0,7.0,65+,Low
3632.0,40.0,Male,104860.0,Lucknow,Urban,Non-Graduate,Offline,27.0,4.0,873.0,4.0,36-50,Medium
3633.0,42.0,Female,133655.0,Lucknow,Urban,Post-Graduate,Online,3.0,1.0,798.0,6.0,36-50,High
3634.0,67.0,female,41545.0,Lucknow,Rural,Non-Graduate,Online,52.0,6.0,873.0,6.0,65+,Low
3635.0,60.0,female,38204.0,Hyderabad,Urban,Non-Graduate,Online,53.0,15.0,629.0,2.0,51-65,Low
3636.0,36.0,male,43268.0,Unknown,Urban,Post-Graduate,Online,16.0,15.0,736.0,4.0,36-50,Low
3637.0,22.0,M,101298.0,Bhopal,Urban,Graduate,Online,4.0,9.0,616.0,8.0,18-25,Medium
3638.0,68.0,Female,137490.0,Indore,Urban,Non-Graduate,Offline,45.0,8.0,864.0,1.0,65+,High
3639.0,28.0,female,113907.0,Chennai,Rural,Non-Graduate,Online,57.0,2.0,695.0,8.0,26-35,High
3640.0,-5.0,Female,104383.0,Indore,Urban,Non-Graduate,Offline,1.0,7.0,831.0,7.0,,Medium
3641.0,29.0,M,56139.0,Hyderabad,Rural,Post-Graduate,Online,33.0,3.0,836.0,7.0,26-35,Low
3642.0,27.0,Male,141910.0,Bhopal,Urban,Post-Graduate,Online,44.0,6.0,327.0,6.0,26-35,High
3643.0,25.0,Female,126831.0,Chennai,Rural,Non-Graduate,Offline,45.0,2.0,827.0,5.0,18-25,High
3644.0,41.0,Female,95652.0,Patna,Urban,Graduate,Online,26.0,8.0,467.0,6.0,36-50,Medium
3645.0,45.0,Female,139664.0,Hyderabad,Urban,Post-Graduate,Online,39.0,4.0,882.0,1.0,36-50,High
3646.0,58.0,M,115661.0,Chennai,Rural,Non-Graduate,Online,3.0,6.0,661.0,1.0,51-65,High
3647.0,53.0,Male,139755.0,Kolkata,Urban,Non-Graduate,Online,4.0,3.0,509.0,0.0,51-65,High
3648.0,54.0,female,116940.0,Pune,Rural,Non-Graduate,Offline,33.0,1.0,694.0,3.0,51-65,High
3649.0,38.0,Female,48436.0,Delhi,Rural,Non-Graduate,Online,50.0,2.0,811.0,5.0,36-50,Low
3650.0,25.0,Female,142189.0,Jaipur,Urban,Graduate,Online,5.0,5.0,728.0,9.0,18-25,High
3651.0,93.5,Male,88324.0,Lucknow,Rural,Non-Graduate,Online,-10.0,8.0,573.0,5.0,65+,Medium
3652.0,26.0,Female,117685.0,Mumbai,Rural,Post-Graduate,Offline,29.0,6.0,513.0,3.0,26-35,High
3653.0,64.0,female,24125.0,Chennai,Urban,Post-Graduate,Offline,52.0,4.0,486.0,5.0,51-65,Low
3654.0,32.0,female,89142.0,Unknown,Urban,Non-Graduate,Online,11.0,9.0,769.0,0.0,26-35,Medium
3655.0,65.0,female,136228.0,Pune,Rural,Non-Graduate,Online,3.0,7.0,561.0,2.0,51-65,High
3656.0,63.0,Male,61534.0,Lucknow,Urban,Graduate,Online,18.0,1.0,649.0,6.0,51-65,Low
3657.0,57.0,F,118524.0,Indore,Urban,Graduate,Offline,30.0,6.0,547.0,0.0,51-65,High
3658.0,35.0,F,106842.0,Chennai,Urban,Non-Graduate,Online,17.0,4.0,673.0,0.0,26-35,High
3659.0,59.0,Female,62973.0,Kolkata,Rural,Graduate,Online,46.0,6.0,804.0,5.0,51-65,Low
3660.0,37.0,Female,96369.0,Bangalore,Urban,Non-Graduate,Online,30.0,15.0,585.0,7.0,36-50,Medium
3661.0,23.0,Female,107533.0,Kolkata,Rural,Non-Graduate,Online,30.0,8.0,729.0,0.0,18-25,High
3662.0,29.0,female,53521.0,Chennai,Rural,Non-Graduate,Online,33.0,9.0,793.0,1.0,26-35,Low
3663.0,19.0,Female,115484.0,Bangalore,Urban,Post-Graduate,Online,17.0,3.0,700.0,7.0,18-25,High
3664.0,24.0,Male,132179.0,Pune,Rural,Graduate,Offline,39.0,2.0,520.0,0.0,18-25,High
3665.0,33.0,Female,27488.0,Mumbai,Urban,Post-Graduate,Online,16.0,5.0,758.0,8.0,26-35,Low
3666.0,20.0,male,59974.0,Ahmedabad,Urban,Non-Graduate,Online,33.0,7.0,669.0,2.0,18-25,Low
3667.0,62.0,F,143900.0,Patna,Urban,Non-Graduate,Online,47.0,7.0,790.0,3.0,51-65,High
3668.0,20.0,Female,62448.0,Indore,Urban,Non-Graduate,Online,2.0,3.0,895.0,3.0,18-25,Low
3669.0,44.0,Female,27938.0,Indore,Urban,Non-Graduate,Online,2.0,5.0,809.0,1.0,36-50,Low
3670.0,67.0,M,71113.0,Delhi,Rural,Non-Graduate,Online,24.0,5.0,511.0,9.0,65+,Medium
3671.0,60.0,Female,124262.0,Jaipur,Urban,Graduate,Offline,5.0,8.0,563.0,8.0,51-65,High
3672.0,57.0,male,35770.0,Delhi,Urban,Post-Graduate,Online,36.0,3.0,477.0,3.0,51-65,Low
3673.0,55.0,F,72635.0,Bhopal,Urban,Graduate,Offline,3.0,8.0,444.0,5.0,51-65,Medium
3674.0,50.0,M,92171.0,Jaipur,Rural,Graduate,Online,40.0,3.0,741.0,4.0,36-50,Medium
3675.0,45.0,Male,94165.0,Jaipur,Urban,Non-Graduate,Online,32.0,4.0,769.0,0.0,36-50,Medium
3676.0,18.0,Female,77822.0,Lucknow,Urban,Non-Graduate,Online,14.0,3.0,838.0,9.0,,Medium
3677.0,93.5,Male,69934.0,Ahmedabad,Urban,Non-Graduate,Online,58.0,5.0,357.0,5.0,65+,Medium
3678.0,25.0,F,85526.0,Jaipur,Rural,Non-Graduate,Online,38.0,8.0,400.0,0.0,18-25,Medium
3679.0,54.0,Female,117204.0,Unknown,Rural,Non-Graduate,Online,55.0,5.0,356.0,2.0,51-65,High
3680.0,49.0,Male,41487.0,Lucknow,Urban,Non-Graduate,Online,43.0,7.0,645.0,0.0,36-50,Low
3681.0,65.0,male,73319.0,Chennai,Urban,Non-Graduate,Offline,5.0,4.0,584.0,2.0,51-65,Medium
3682.0,60.0,Female,32869.0,Lucknow,Rural,Non-Graduate,Online,37.0,5.0,579.0,1.0,51-65,Low
3683.0,54.0,F,134907.0,Surat,Urban,Post-Graduate,Online,46.0,2.0,490.0,5.0,51-65,High
3684.0,21.0,Female,94755.0,Hyderabad,Urban,Non-Graduate,Offline,26.0,6.0,623.0,5.0,18-25,Medium
3685.0,47.0,M,60797.0,Lucknow,Rural,Non-Graduate,Online,56.0,5.0,793.0,3.0,36-50,Low
3686.0,23.0,Female,76298.0,Unknown,Urban,Post-Graduate,Offline,17.0,8.0,761.0,5.0,18-25,Medium
3687.0,63.0,Male,134576.0,Ahmedabad,Rural,Non-Graduate,Online,29.0,8.0,376.0,8.0,51-65,High
3688.0,43.0,Male,102209.0,Jaipur,Rural,Non-Graduate,Online,19.0,1.0,706.0,3.0,36-50,Medium
3689.0,36.0,M,102299.0,Chennai,Urban,Non-Graduate,Offline,11.0,15.0,428.0,4.0,36-50,Medium
3690.0,49.0,male,64933.0,Chennai,Rural,Non-Graduate,Online,7.0,8.0,549.0,3.0,36-50,Medium
3691.0,26.0,M,96579.0,Chennai,Urban,Graduate,Online,13.0,3.0,490.0,6.0,26-35,Medium
3692.0,29.0,F,29570.0,Indore,Urban,Non-Graduate,Offline,51.0,2.0,326.0,7.0,26-35,Low
3693.0,28.0,M,26886.0,Nagpur,Urban,Non-Graduate,Offline,25.0,15.0,692.0,7.0,26-35,Low
3694.0,63.0,Male,87494.0,Bangalore,Rural,Non-Graduate,Online,50.0,5.0,326.0,2.0,51-65,Medium
3695.0,93.5,male,63087.0,Chennai,Rural,Non-Graduate,Online,48.0,4.0,645.0,7.0,65+,Low
3696.0,33.0,male,110177.0,Ahmedabad,Rural,Post-Graduate,Online,12.0,5.0,668.0,1.0,26-35,High
3697.0,18.0,female,87719.0,Jaipur,Rural,Graduate,Online,31.0,8.0,662.0,5.0,,Medium
3698.0,62.0,M,114606.0,Ahmedabad,Urban,Non-Graduate,Online,28.0,5.0,345.0,5.0,51-65,High
3699.0,93.5,F,23774.0,Hyderabad,Urban,Post-Graduate,Online,15.0,15.0,731.0,2.0,65+,Low
3700.0,43.0,Male,49018.0,Patna,Urban,Non-Graduate,Online,33.0,7.0,725.0,0.0,36-50,Low
3701.0,38.0,Female,105839.0,Chennai,Urban,Non-Graduate,Online,11.0,8.0,536.0,2.0,36-50,Medium
3702.0,47.0,male,34272.0,Bhopal,Rural,Non-Graduate,Online,39.0,3.0,502.0,8.0,36-50,Low
3703.0,30.0,M,42586.0,Kolkata,Urban,Non-Graduate,Online,32.0,7.0,873.0,3.0,26-35,Low
3704.0,51.0,female,53545.0,Mumbai,Rural,Post-Graduate,Online,16.0,7.0,870.0,5.0,51-65,Low
3705.0,21.0,F,22566.0,Chennai,Urban,Non-Graduate,Online,9.0,9.0,688.0,4.0,18-25,Low
3706.0,45.0,F,128399.0,Kolkata,Rural,Non-Graduate,Online,52.0,3.0,331.0,5.0,36-50,High
3707.0,55.0,Female,96489.0,Delhi,Urban,Graduate,Offline,41.0,6.0,877.0,7.0,51-65,Medium
3708.0,48.0,Male,85355.0,Bhopal,Rural,Non-Graduate,Online,12.0,7.0,590.0,9.0,36-50,Medium
3709.0,93.5,male,51696.0,Indore,Rural,Non-Graduate,Offline,19.0,9.0,868.0,2.0,65+,Low
3710.0,44.0,Male,92940.0,Pune,Rural,Post-Graduate,Online,14.0,4.0,875.0,8.0,36-50,Medium
3711.0,22.0,female,146731.0,Mumbai,Rural,Non-Graduate,Online,12.0,4.0,517.0,5.0,18-25,High
3712.0,42.0,Female,118382.0,Bangalore,Urban,Non-Graduate,Online,24.0,15.0,384.0,6.0,36-50,High
3713.0,20.0,Female,87117.0,Pune,Urban,Non-Graduate,Online,9.0,5.0,517.0,8.0,18-25,Medium
3714.0,50.0,Female,99602.0,Pune,Urban,Post-Graduate,Online,21.0,5.0,500.0,8.0,36-50,Medium
3715.0,21.0,F,60735.0,Indore,Urban,Non-Graduate,Online,12.0,5.0,347.0,9.0,18-25,Low
3716.0,42.0,male,93375.0,Ahmedabad,Urban,Non-Graduate,Online,45.0,1.0,548.0,6.0,36-50,Medium
3717.0,37.0,Male,120466.0,Pune,Rural,Non-Graduate,Offline,37.0,8.0,800.0,7.0,36-50,High
3718.0,51.0,Male,143865.0,Jaipur,Rural,Graduate,Offline,5.0,8.0,399.0,2.0,51-65,High
3719.0,43.0,female,70637.0,Chennai,Rural,Non-Graduate,Online,9.0,9.0,868.0,1.0,36-50,Medium
3720.0,22.0,Female,42129.0,Ahmedabad,Rural,Non-Graduate,Online,57.0,3.0,627.0,4.0,18-25,Low
3721.0,52.0,male,50845.0,Delhi,Urban,Post-Graduate,Online,51.0,6.0,814.0,1.0,51-65,Low
3722.0,45.0,male,99449.0,Nagpur,Urban,Graduate,Online,20.0,15.0,431.0,9.0,36-50,Medium
3723.0,46.0,female,137308.0,Pune,Urban,Non-Graduate,Online,6.0,5.0,554.0,4.0,36-50,High
3724.0,26.0,M,86500.0,Pune,Rural,Non-Graduate,Online,40.0,9.0,388.0,1.0,26-35,Medium
3725.0,69.0,male,30739.0,Mumbai,Rural,Post-Graduate,Online,50.0,4.0,476.0,1.0,65+,Low
3726.0,55.0,male,78172.0,Surat,Urban,Graduate,Online,13.0,9.0,390.0,0.0,51-65,Medium
3727.0,67.0,Male,146053.0,Indore,Rural,Graduate,Online,16.0,6.0,322.0,4.0,65+,High
3728.0,23.0,female,22673.0,Kolkata,Urban,Graduate,Offline,20.0,4.0,325.0,3.0,18-25,Low
3729.0,36.0,male,123597.0,Unknown,Rural,Post-Graduate,Online,5.0,6.0,414.0,1.0,36-50,High
3730.0,61.0,male,51171.0,Nagpur,Urban,Post-Graduate,Online,54.0,6.0,708.0,3.0,51-65,Low
3731.0,28.0,Male,109179.0,Lucknow,Rural,Non-Graduate,Online,43.0,4.0,855.0,8.0,26-35,High
3732.0,19.0,male,120022.0,Hyderabad,Urban,Non-Graduate,Online,17.0,5.0,812.0,2.0,18-25,High
3733.0,64.0,Male,30624.0,Mumbai,Rural,Non-Graduate,Online,54.0,5.0,463.0,6.0,51-65,Low
3734.0,61.0,M,86764.0,Surat,Urban,Non-Graduate,Online,10.0,1.0,650.0,4.0,51-65,Medium
3735.0,61.0,F,128906.0,Jaipur,Rural,Graduate,Online,30.0,9.0,670.0,2.0,51-65,High
3736.0,26.0,Female,72930.0,Patna,Urban,Non-Graduate,Online,7.0,15.0,577.0,2.0,26-35,Medium
3737.0,38.0,Male,54608.0,Chennai,Urban,Non-Graduate,Offline,57.0,15.0,688.0,0.0,36-50,Low
3738.0,41.0,Male,69649.0,Hyderabad,Urban,Graduate,Online,11.0,7.0,792.0,8.0,36-50,Medium
3739.0,51.0,male,102456.0,Ahmedabad,Rural,Post-Graduate,Online,8.0,5.0,416.0,5.0,51-65,Medium
3740.0,39.0,Male,39689.0,Unknown,Urban,Non-Graduate,Online,51.0,5.0,667.0,1.0,36-50,Low
3741.0,20.0,female,83503.0,Chennai,Rural,Post-Graduate,Online,37.0,6.0,770.0,5.0,18-25,Medium
3742.0,29.0,Female,92660.0,Kolkata,Urban,Non-Graduate,Online,31.0,15.0,616.0,0.0,26-35,Medium
3743.0,45.0,Female,62124.0,Lucknow,Urban,Non-Graduate,Online,48.0,8.0,641.0,8.0,36-50,Low
3744.0,47.0,M,136659.0,Jaipur,Urban,Graduate,Online,1.0,15.0,612.0,2.0,36-50,High
3745.0,43.0,Male,116875.0,Patna,Rural,Post-Graduate,Offline,25.0,3.0,448.0,5.0,36-50,High
3746.0,65.0,female,27587.0,Unknown,Urban,Non-Graduate,Online,58.0,8.0,622.0,2.0,51-65,Low
3747.0,38.0,male,23527.0,Bhopal,Rural,Non-Graduate,Offline,28.0,3.0,352.0,1.0,36-50,Low
3748.0,45.0,male,53067.0,Pune,Urban,Post-Graduate,Online,23.0,5.0,872.0,4.0,36-50,Low
3749.0,-5.0,Female,71538.0,Unknown,Rural,Non-Graduate,Offline,51.0,5.0,630.0,2.0,,Medium
3750.0,43.0,F,130894.0,Ahmedabad,Urban,Non-Graduate,Offline,29.0,15.0,853.0,8.0,36-50,High
3751.0,50.0,M,89499.0,Kolkata,Rural,Post-Graduate,Online,22.0,5.0,896.0,1.0,36-50,Medium
3752.0,38.0,female,57455.0,Nagpur,Urban,Graduate,Offline,10.0,2.0,498.0,9.0,36-50,Low
3753.0,52.0,female,122475.0,Bangalore,Rural,Non-Graduate,Online,46.0,1.0,502.0,6.0,51-65,High
3754.0,69.0,Female,40243.0,Unknown,Urban,Graduate,Offline,17.0,3.0,492.0,3.0,65+,Low
3755.0,51.0,Female,143793.0,Chennai,Rural,Non-Graduate,Online,13.0,5.0,578.0,8.0,51-65,High
3756.0,58.0,male,52693.0,Chennai,Urban,Non-Graduate,Online,16.0,4.0,624.0,8.0,51-65,Low
3757.0,68.0,F,131371.0,Mumbai,Rural,Non-Graduate,Online,59.0,7.0,851.0,3.0,65+,High
3758.0,64.0,male,89231.0,Chennai,Urban,Non-Graduate,Online,51.0,7.0,611.0,8.0,51-65,Medium
3759.0,35.0,F,94648.0,Indore,Rural,Graduate,Online,12.0,9.0,368.0,1.0,26-35,Medium
3760.0,28.0,Female,52059.0,Delhi,Rural,Non-Graduate,Online,48.0,4.0,877.0,9.0,26-35,Low
3761.0,40.0,female,78867.0,Jaipur,Urban,Graduate,Online,49.0,3.0,809.0,3.0,36-50,Medium
3762.0,65.0,Female,92778.0,Chennai,Urban,Non-Graduate,Online,15.0,3.0,369.0,5.0,51-65,Medium
3763.0,39.0,Female,95477.0,Kolkata,Rural,Post-Graduate,Online,39.0,5.0,636.0,5.0,36-50,Medium
3764.0,34.0,male,75283.0,Hyderabad,Rural,Non-Graduate,Online,19.0,5.0,432.0,7.0,26-35,Medium
3765.0,22.0,M,83853.0,Bangalore,Rural,Graduate,Online,21.0,1.0,615.0,8.0,18-25,Medium
3766.0,61.0,Male,40001.0,Delhi,Urban,Non-Graduate,Online,-10.0,6.0,811.0,3.0,51-65,Low
3767.0,28.0,M,22700.0,Lucknow,Urban,Non-Graduate,Online,32.0,4.0,375.0,2.0,26-35,Low
3768.0,47.0,M,70157.0,Lucknow,Urban,Non-Graduate,Online,5.0,5.0,652.0,5.0,36-50,Medium
3769.0,32.0,Male,38085.0,Chennai,Urban,Non-Graduate,Online,57.0,2.0,339.0,8.0,26-35,Low
3770.0,44.0,female,83883.0,Chennai,Urban,Non-Graduate,Online,47.0,8.0,579.0,2.0,36-50,Medium
3771.0,52.0,Female,137990.0,Mumbai,Rural,Non-Graduate,Online,15.0,5.0,829.0,5.0,51-65,High
3772.0,50.0,Female,78147.0,Bhopal,Rural,Non-Graduate,Online,32.0,3.0,374.0,2.0,36-50,Medium
3773.0,37.0,female,33339.0,Lucknow,Urban,Graduate,Online,1.0,7.0,638.0,8.0,36-50,Low
3774.0,33.0,Male,35834.0,Mumbai,Rural,Graduate,Online,15.0,9.0,751.0,2.0,26-35,Low
3775.0,51.0,F,138054.0,Chennai,Urban,Non-Graduate,Online,35.0,9.0,765.0,7.0,51-65,High
3776.0,19.0,M,96620.0,Indore,Urban,Non-Graduate,Online,20.0,8.0,570.0,5.0,18-25,Medium
3777.0,52.0,male,146378.0,Hyderabad,Urban,Non-Graduate,Online,31.0,3.0,493.0,3.0,51-65,High
3778.0,57.0,Female,49543.0,Bangalore,Rural,Post-Graduate,Offline,20.0,5.0,660.0,5.0,51-65,Low
3779.0,-5.0,female,55930.0,Patna,Urban,Graduate,Online,47.0,5.0,463.0,5.0,,Low
3780.0,45.0,male,61074.0,Nagpur,Urban,Non-Graduate,Offline,24.0,1.0,358.0,5.0,36-50,Low
3781.0,64.0,Female,117438.0,Lucknow,Rural,Non-Graduate,Online,40.0,7.0,882.0,4.0,51-65,High
3782.0,56.0,Male,80673.0,Chennai,Urban,Non-Graduate,Online,52.0,15.0,708.0,6.0,51-65,Medium
3783.0,23.0,male,49044.0,Indore,Urban,Non-Graduate,Online,10.0,4.0,738.0,1.0,18-25,Low
3784.0,26.0,male,98673.0,Mumbai,Urban,Graduate,Online,14.0,9.0,320.0,0.0,26-35,Medium
3785.0,37.0,M,54905.0,Hyderabad,Rural,Non-Graduate,Online,57.0,5.0,732.0,0.0,36-50,Low
3786.0,18.0,Male,74004.0,Lucknow,Rural,Non-Graduate,Online,57.0,8.0,311.0,8.0,,Medium
3787.0,25.0,male,82761.0,Nagpur,Rural,Non-Graduate,Online,35.0,5.0,819.0,1.0,18-25,Medium
3788.0,93.5,Female,134718.0,Mumbai,Rural,Non-Graduate,Online,29.0,7.0,896.0,1.0,65+,High
3789.0,40.0,Male,91484.0,Nagpur,Rural,Non-Graduate,Online,9.0,5.0,724.0,7.0,36-50,Medium
3790.0,20.0,Female,132997.0,Bangalore,Rural,Non-Graduate,Offline,56.0,4.0,323.0,6.0,18-25,High
3791.0,21.0,female,118103.0,Mumbai,Rural,Graduate,Offline,52.0,2.0,557.0,6.0,18-25,High
3792.0,42.0,female,116725.0,Chennai,Rural,Post-Graduate,Online,10.0,3.0,712.0,8.0,36-50,High
3793.0,64.0,Female,134403.0,Hyderabad,Rural,Non-Graduate,Online,53.0,8.0,809.0,3.0,51-65,High
3794.0,55.0,F,134514.0,Bhopal,Urban,Non-Graduate,Online,-10.0,6.0,312.0,5.0,51-65,High
3795.0,32.0,female,117407.0,Delhi,Urban,Non-Graduate,Online,2.0,3.0,602.0,8.0,26-35,High
3796.0,38.0,male,103725.0,Chennai,Urban,Non-Graduate,Online,23.0,5.0,818.0,4.0,36-50,Medium
3797.0,52.0,Male,108333.0,Chennai,Urban,Non-Graduate,Offline,18.0,15.0,783.0,7.0,51-65,High
3798.0,43.0,female,89105.0,Bhopal,Urban,Non-Graduate,Online,1.0,2.0,870.0,4.0,36-50,Medium
3799.0,43.0,Female,46012.0,Nagpur,Urban,Post-Graduate,Online,58.0,8.0,655.0,9.0,36-50,Low
3800.0,63.0,male,83696.0,Chennai,Rural,Post-Graduate,Online,11.0,9.0,810.0,1.0,51-65,Medium
3801.0,69.0,female,98513.0,Mumbai,Urban,Post-Graduate,Online,37.0,7.0,316.0,7.0,65+,Medium
3802.0,31.0,M,117585.0,Surat,Urban,Post-Graduate,Offline,56.0,5.0,308.0,5.0,26-35,High
3803.0,53.0,Female,41694.0,Delhi,Urban,Post-Graduate,Online,-10.0,8.0,320.0,9.0,51-65,Low
3804.0,29.0,Female,64388.0,Hyderabad,Rural,Non-Graduate,Offline,36.0,3.0,454.0,5.0,26-35,Medium
3805.0,34.0,Female,118760.0,Delhi,Rural,Non-Graduate,Offline,33.0,4.0,354.0,5.0,26-35,High
3806.0,56.0,Female,102368.0,Surat,Rural,Post-Graduate,Online,36.0,15.0,334.0,4.0,51-65,Medium
3807.0,26.0,Female,52835.0,Unknown,Rural,Non-Graduate,Online,57.0,3.0,723.0,9.0,26-35,Low
3808.0,52.0,Female,138777.0,Pune,Urban,Post-Graduate,Online,24.0,3.0,388.0,7.0,51-65,High
3809.0,30.0,F,87398.0,Mumbai,Rural,Post-Graduate,Offline,25.0,8.0,810.0,2.0,26-35,Medium
3810.0,32.0,M,38186.0,Chennai,Rural,Post-Graduate,Offline,23.0,3.0,712.0,9.0,26-35,Low
3811.0,35.0,F,148781.0,Kolkata,Urban,Non-Graduate,Online,54.0,6.0,432.0,5.0,26-35,High
3812.0,68.0,female,49545.0,Chennai,Rural,Non-Graduate,Online,22.0,7.0,850.0,3.0,65+,Low
3813.0,50.0,M,131058.0,Lucknow,Urban,Non-Graduate,Offline,33.0,1.0,724.0,7.0,36-50,High
3814.0,23.0,Female,64391.0,Chennai,Urban,Non-Graduate,Online,47.0,15.0,666.0,2.0,18-25,Medium
3815.0,44.0,F,125858.0,Lucknow,Urban,Graduate,Online,19.0,8.0,666.0,9.0,36-50,High
3816.0,40.0,male,93855.0,Bangalore,Urban,Non-Graduate,Online,34.0,8.0,573.0,5.0,36-50,Medium
3817.0,44.0,M,124199.0,Bangalore,Urban,Non-Graduate,Offline,23.0,15.0,486.0,0.0,36-50,High
3818.0,51.0,Female,65788.0,Chennai,Urban,Non-Graduate,Online,46.0,4.0,386.0,1.0,51-65,Medium
3819.0,-5.0,Male,48401.0,Chennai,Rural,Non-Graduate,Online,26.0,8.0,787.0,5.0,,Low
3820.0,63.0,M,117764.0,Unknown,Urban,Post-Graduate,Online,22.0,6.0,457.0,5.0,51-65,High
3821.0,55.0,M,78611.0,Lucknow,Urban,Non-Graduate,Online,3.0,7.0,767.0,9.0,51-65,Medium
3822.0,31.0,female,32202.0,Chennai,Rural,Non-Graduate,Online,4.0,3.0,660.0,5.0,26-35,Low
3823.0,53.0,male,83368.0,Patna,Urban,Post-Graduate,Online,33.0,3.0,468.0,7.0,51-65,Medium
3824.0,43.0,female,143922.0,Chennai,Urban,Non-Graduate,Online,11.0,15.0,742.0,2.0,36-50,High
3825.0,25.0,Female,123819.0,Bhopal,Urban,Non-Graduate,Offline,20.0,5.0,344.0,6.0,18-25,High
3826.0,52.0,M,105658.0,Surat,Urban,Non-Graduate,Online,50.0,5.0,622.0,1.0,51-65,Medium
3827.0,36.0,M,53135.0,Chennai,Urban,Non-Graduate,Online,32.0,9.0,828.0,1.0,36-50,Low
3828.0,47.0,Female,108121.0,Pune,Urban,Non-Graduate,Online,53.0,5.0,501.0,8.0,36-50,High
3829.0,31.0,male,133944.0,Ahmedabad,Rural,Non-Graduate,Offline,48.0,5.0,575.0,1.0,26-35,High
3830.0,37.0,male,145484.0,Hyderabad,Urban,Post-Graduate,Online,15.0,9.0,450.0,5.0,36-50,High
3831.0,66.0,F,133765.0,Chennai,Urban,Graduate,Online,25.0,3.0,491.0,3.0,65+,High
3832.0,42.0,Female,83535.0,Indore,Urban,Non-Graduate,Online,57.0,9.0,691.0,5.0,36-50,Medium
3833.0,57.0,Female,34897.0,Ahmedabad,Urban,Non-Graduate,Online,17.0,3.0,748.0,3.0,51-65,Low
3834.0,41.0,F,137328.0,Surat,Urban,Non-Graduate,Online,22.0,4.0,673.0,6.0,36-50,High
3835.0,31.0,Female,41291.0,Lucknow,Urban,Non-Graduate,Online,34.0,3.0,359.0,1.0,26-35,Low
3836.0,43.0,M,118362.0,Indore,Rural,Non-Graduate,Online,33.0,5.0,818.0,8.0,36-50,High
3837.0,55.0,F,73408.0,Bangalore,Rural,Non-Graduate,Online,25.0,4.0,455.0,1.0,51-65,Medium
3838.0,40.0,F,93830.0,Pune,Urban,Post-Graduate,Online,14.0,9.0,830.0,7.0,36-50,Medium
3839.0,39.0,Female,74093.0,Ahmedabad,Urban,Non-Graduate,Offline,46.0,2.0,837.0,3.0,36-50,Medium
3840.0,65.0,Male,24507.0,Lucknow,Rural,Graduate,Online,50.0,5.0,673.0,8.0,51-65,Low
3841.0,36.0,Female,135473.0,Pune,Urban,Post-Graduate,Online,30.0,8.0,702.0,7.0,36-50,High
3842.0,63.0,female,48854.0,Jaipur,Rural,Non-Graduate,Offline,22.0,3.0,540.0,0.0,51-65,Low
3843.0,68.0,Male,133056.0,Nagpur,Rural,Non-Graduate,Online,22.0,9.0,816.0,5.0,65+,High
3844.0,20.0,F,35475.0,Mumbai,Urban,Post-Graduate,Offline,19.0,2.0,700.0,1.0,18-25,Low
3845.0,59.0,Male,64905.0,Ahmedabad,Rural,Non-Graduate,Online,38.0,7.0,617.0,9.0,51-65,Medium
3846.0,36.0,M,99870.0,Nagpur,Urban,Non-Graduate,Online,4.0,6.0,788.0,3.0,36-50,Medium
3847.0,26.0,male,104366.0,Hyderabad,Urban,Non-Graduate,Online,8.0,8.0,415.0,7.0,26-35,Medium
3848.0,45.0,Male,143836.0,Lucknow,Urban,Non-Graduate,Online,45.0,3.0,458.0,0.0,36-50,High
3849.0,37.0,female,133418.0,Delhi,Urban,Post-Graduate,Online,52.0,6.0,837.0,5.0,36-50,High
3850.0,62.0,male,134339.0,Ahmedabad,Urban,Non-Graduate,Online,39.0,15.0,753.0,2.0,51-65,High
3851.0,24.0,M,112814.0,Unknown,Urban,Non-Graduate,Online,10.0,2.0,842.0,7.0,18-25,High
3852.0,31.0,female,143316.0,Chennai,Rural,Non-Graduate,Online,50.0,15.0,311.0,5.0,26-35,High
3853.0,26.0,Female,104285.0,Lucknow,Urban,Post-Graduate,Online,28.0,5.0,745.0,7.0,26-35,Medium
3854.0,93.5,male,116047.0,Nagpur,Rural,Post-Graduate,Online,54.0,5.0,358.0,9.0,65+,High
3855.0,36.0,Female,123005.0,Jaipur,Urban,Post-Graduate,Online,58.0,7.0,517.0,3.0,36-50,High
3856.0,64.0,M,60185.0,Patna,Urban,Post-Graduate,Online,21.0,3.0,336.0,3.0,51-65,Low
