Customer_ID,Age,Gender,Income,City,Location,Education,Banking_Type,Transactions_Per_Month,Internet_Usage_Score,Credit_Score,Satisfaction_Score
3330,48,male,132621,Bhopal,urban,,Online,21,8,635,
3331,200,female,139989,Delhi,rural,Graduate,Online,47,5,523,4
3332,23,male,138264,Indore,Urban,Graduate,,5,2,697,0
3333,-5,F,112501,Mumbai,Rural,,Offline,21,8,670,
3334,36,female,94681,Ahmedabad,,Post-Graduate,,4,2,580,6
3335,54,,132661,Surat,Urban,Graduate,,33,4,726,3
3336,21,Female,74345,Unknown,rural,,Offline,36,2,379,7
3337,64,F,62585,Kolkata,Rural,Non-Graduate,,58,6,652,9
3338,21,male,54638,Ahmedabad,urban,Post-Graduate,Offline,8,3,794,3
3339,37,female,40645,Pune,Urban,,Online,29,7,775,9
3340,27,F,38408,Nagpur,Rural,Non-Graduate,Offline,53,6,555,3
3341,41,male,32521,Ahmedabad,,,Online,7,1,429,7
3342,,Male,107414,Patna,,Non-Graduate,Offline,1,9,414,9
3343,52,Male,148432,Delhi,,Non-Graduate,Online,5,7,855,1
3344,43,M,143520,Ahmedabad,Rural,Post-Graduate,,13,1,362,0
3345,54,Female,58221,Ahmedabad,Urban,,Online,,4,405,2
3346,55,Male,120131,Chennai,urban,Graduate,,26,4,666,8
3347,38,,41086,,Urban,Non-Graduate,,12,6,464,7
3348,,male,36923,Delhi,urban,Non-Graduate,Online,59,3,587,7
3349,57,F,101761,Ahmedabad,Urban,Graduate,,8,2,770,7
3350,56,female,27202,Nagpur,Urban,Post-Graduate,Online,53,3,322,9
3351,38,F,115675,Mumbai,Rural,Post-Graduate,Online,,4,652,8
3352,27,M,117510,Bangalore,,Post-Graduate,Online,49,8,497,7
3353,55,F,112477,Nagpur,,,Online,34,15,475,1
3354,63,Male,57206,Bangalore,,,,22,8,844,4
3355,21,F,39885,Pune,,Post-Graduate,,50,1,575,5
3356,62,Male,130443,Nagpur,Urban,Post-Graduate,,9,9,767,9
3357,37,Male,31218,Mumbai,,Graduate,Online,9,4,642,0
3358,34,Female,65692,Chennai,Urban,,,45,4,453,2
3359,200,M,72689,,urban,,Online,18,4,429,0
3360,24,,114286,,rural,Post-Graduate,Offline,17,7,373,9
3361,21,,117148,Patna,rural,Post-Graduate,,7,2,314,3
3362,46,male,26716,Mumbai,urban,Post-Graduate,Online,39,7,893,
3363,31,,145376,Bangalore,Urban,Non-Graduate,Online,51,,786,3
3364,20,Male,36088,Chennai,,,,34,15,774,5
3365,41,female,51001,Bangalore,Rural,,Online,16,2,400,5
3366,54,M,125122,Nagpur,Urban,Non-Graduate,Offline,57,3,722,3
3367,33,male,42584,Nagpur,Urban,Non-Graduate,Offline,28,15,759,4
3368,200,,24286,Indore,urban,,,25,15,569,9
3369,69,,24739,Chennai,urban,,Online,22,5,330,5
3370,21,female,50158,Chennai,Rural,,Online,55,1,372,1
3371,-5,F,120393,Jaipur,,,Online,34,15,857,2
3372,41,M,25605,Surat,rural,,,15,8,595,0
3373,51,female,76492,Indore,,Post-Graduate,Online,16,6,827,7
3374,47,,125126,Chennai,,,Offline,16,4,685,3
3375,35,M,23321,Unknown,Urban,,,38,3,874,
3376,36,M,64541,Nagpur,Rural,,Online,22,7,427,
3377,48,,71701,Jaipur,Urban,Post-Graduate,Offline,29,6,708,1
3378,36,F,119520,Indore,urban,Non-Graduate,Online,32,9,852,7
3379,66,F,123189,Delhi,rural,Post-Graduate,,43,2,610,6
3380,63,,32170,Chennai,Rural,Graduate,Online,24,6,785,0
3381,36,M,76045,Surat,Rural,,,41,,654,7
3382,39,female,28933,Surat,,Non-Graduate,Online,50,1,814,3
3383,41,Female,108228,Patna,Urban,Graduate,Online,23,4,454,8
3384,62,Male,117010,Ahmedabad,,Non-Graduate,Online,57,4,844,1
3385,29,F,147065,Jaipur,,Post-Graduate,,38,9,437,8
3386,47,,29906,Indore,Rural,Graduate,,23,9,764,2
3387,55,Female,139770,Kolkata,rural,,Online,25,8,774,6
3388,,F,141913,Delhi,urban,,Online,26,8,467,6
3389,48,M,130540,Bhopal,,Graduate,,36,15,781,1
3390,53,,43814,Ahmedabad,rural,Post-Graduate,,50,5,437,3
3391,36,Female,143527,Delhi,,Graduate,,34,15,604,8
3392,65,,121101,Surat,rural,Post-Graduate,,13,3,455,6
3393,62,female,20818,Kolkata,Urban,Non-Graduate,,33,,471,7
3394,53,female,28434,Ahmedabad,urban,Post-Graduate,,41,5,582,2
3395,47,male,141494,Hyderabad,Rural,Graduate,,58,,374,5
3396,200,Male,76153,Lucknow,Urban,Graduate,Offline,46,7,535,4
3397,66,Male,50571,,,Non-Graduate,,4,8,761,2
3398,200,F,60694,Chennai,,Graduate,,53,8,512,5
3399,50,Male,114426,Chennai,urban,,Online,36,2,595,1
3400,35,,138792,Jaipur,urban,Graduate,,20,7,434,3
3401,69,,65485,Mumbai,urban,,,29,4,506,6
3402,66,male,32069,,,Graduate,,15,4,656,4
3403,45,female,77198,,,Graduate,Online,54,9,805,
3404,64,Female,118316,Patna,Rural,Non-Graduate,Online,15,7,850,0
3405,28,Female,58662,Chennai,urban,,Online,13,5,836,4
3406,,female,108970,Delhi,rural,Non-Graduate,,,5,711,9
3407,62,M,72169,Pune,Rural,,Online,14,7,811,4
3408,50,female,92928,Hyderabad,rural,,,,9,379,4
3409,34,Female,36102,Jaipur,Urban,,Online,,6,753,3
3410,23,F,53457,Kolkata,urban,,Offline,22,,442,2
3411,21,male,107798,Mumbai,Rural,Non-Graduate,Online,1,7,557,8
3412,37,female,72290,Surat,Rural,Non-Graduate,Online,1,4,889,0
3413,65,M,142664,Delhi,Urban,Post-Graduate,Offline,31,9,414,3
3414,64,F,31932,Pune,Urban,Graduate,,55,8,541,0
3415,44,female,143556,Indore,Urban,,,33,9,877,6
3416,32,F,31766,Ahmedabad,Rural,Graduate,Offline,47,5,726,2
3417,23,female,108247,Unknown,,Non-Graduate,Online,1,15,711,8
3418,64,F,33292,Bhopal,rural,,Offline,38,1,718,9
3419,31,,106223,Ahmedabad,rural,,Online,24,8,315,5
3420,28,Male,67631,Kolkata,Urban,Non-Graduate,Offline,39,8,593,9
3421,56,F,111435,Delhi,,Non-Graduate,,22,7,533,1
3422,26,,145745,,,Non-Graduate,Online,-10,7,729,8
3423,43,Male,135690,Patna,Urban,Non-Graduate,Online,23,5,560,2
3424,33,Female,92944,Indore,urban,,Online,2,8,473,
3425,22,Male,96230,Ahmedabad,Rural,Graduate,,22,3,504,8
3426,69,F,126446,Patna,urban,Graduate,,9,15,546,1
3427,27,male,54533,Patna,,,,4,5,301,1
3428,67,male,100773,Pune,Urban,Non-Graduate,Online,50,,892,0
3429,20,Female,144433,Indore,Rural,Non-Graduate,,25,,669,9
3430,30,F,25778,Pune,rural,Graduate,Online,15,9,899,
3431,60,Male,55059,Lucknow,,,Online,24,15,701,3
3432,66,male,142418,Indore,Rural,Post-Graduate,Online,40,8,563,1
3433,47,female,112097,Mumbai,Rural,,Offline,7,9,839,0
3434,,M,24866,Kolkata,urban,Graduate,Offline,8,8,381,8
3435,62,F,93965,Pune,rural,,Online,27,6,627,4
3436,23,,80661,Chennai,urban,Graduate,Online,27,7,613,1
3437,34,,63352,Surat,urban,,Online,45,6,746,9
3438,62,female,130051,Kolkata,urban,Non-Graduate,,35,2,718,2
3439,68,female,108373,Bangalore,urban,Post-Graduate,,-10,1,336,0
3440,,F,70736,Delhi,,,Online,38,1,490,0
3441,36,M,54075,Unknown,rural,Post-Graduate,,30,7,484,1
3442,59,male,120389,Bangalore,urban,Non-Graduate,,39,8,807,1
3443,52,M,111931,Surat,,Graduate,,29,1,663,2
3444,63,Female,101951,Unknown,,,,5,1,575,9
3445,43,Male,117522,Patna,Rural,Non-Graduate,Offline,18,7,623,8
3446,68,Male,44104,Pune,Rural,Post-Graduate,Offline,15,15,568,4
3447,22,female,85827,Hyderabad,Urban,Post-Graduate,Online,26,5,659,2
3448,46,male,89222,Nagpur,,Post-Graduate,Offline,55,9,778,0
3449,54,M,130883,Bhopal,Urban,Graduate,Online,59,9,482,9
3450,37,female,21642,Surat,,Post-Graduate,Online,2,7,597,8
3451,66,F,117013,Kolkata,urban,Graduate,Online,31,7,638,0
3452,38,female,82845,Bhopal,urban,Post-Graduate,Online,25,2,837,5
3453,27,F,109686,Jaipur,Urban,,,-10,2,748,
3454,22,F,28769,Lucknow,urban,,Offline,25,,887,
3455,53,Female,115369,Pune,urban,Non-Graduate,Online,32,15,413,
3456,23,Female,89445,Delhi,Rural,Non-Graduate,,58,1,373,0
3457,43,F,70375,,urban,,,22,7,645,2
3458,21,male,52078,Unknown,Rural,Post-Graduate,,52,5,788,
3459,56,Female,32268,Lucknow,rural,Post-Graduate,,10,1,339,3
3460,56,Female,30844,Chennai,,Graduate,Offline,-10,7,582,8
3461,67,Male,94174,Chennai,Rural,Non-Graduate,,36,7,364,8
3462,52,female,80763,Patna,Rural,,Online,12,,611,7
3463,18,Male,122677,,Rural,Graduate,Online,21,3,480,9
3464,41,male,31233,Delhi,,,Online,15,3,569,7
3465,53,Female,137267,Unknown,,Graduate,Offline,11,4,510,
3466,23,,50496,Kolkata,,Non-Graduate,Online,46,7,348,3
3467,58,Female,37806,Surat,urban,Post-Graduate,Offline,7,7,441,1
3468,,M,60326,Nagpur,Rural,Post-Graduate,Offline,24,15,486,3
3469,63,male,98807,Pune,,Non-Graduate,Online,30,8,432,2
3470,61,,59513,Jaipur,rural,,Online,14,9,394,6
3471,48,female,71761,Indore,,,Online,58,5,331,5
3472,37,female,39465,Bangalore,Urban,,Online,40,,360,
3473,41,,59502,Surat,Urban,Non-Graduate,,46,15,844,0
3474,42,female,99396,Pune,Rural,Graduate,,55,8,762,9
3475,53,,28250,Bangalore,Rural,Post-Graduate,Online,6,1,442,8
3476,38,male,80503,Unknown,Rural,,Offline,50,15,558,5
3477,47,,126954,Surat,urban,,Online,46,2,611,2
3478,41,,134791,Pune,Urban,Post-Graduate,,8,8,361,
3479,61,M,41310,,Urban,Non-Graduate,Online,36,8,660,6
3480,59,M,143668,Pune,Rural,Post-Graduate,,56,9,627,
3481,47,Male,149127,Ahmedabad,Urban,,,12,7,382,5
3482,39,male,135429,Bhopal,Urban,,Online,5,8,739,4
3483,45,male,113518,Delhi,urban,Graduate,Offline,13,2,688,8
3484,24,M,52206,,rural,Graduate,Offline,19,8,792,8
3485,52,F,29764,Patna,Rural,Post-Graduate,,22,3,773,8
3486,200,F,75596,Surat,rural,Graduate,Online,12,,596,5
3487,45,Male,129197,Jaipur,rural,,,32,4,487,6
3488,31,F,32842,Jaipur,urban,,Online,50,7,605,3
3489,-5,F,123027,Jaipur,Urban,Graduate,Online,38,7,362,6
3490,27,F,129908,Chennai,Rural,Graduate,,-10,6,364,3
3491,33,Female,109579,Bhopal,,Non-Graduate,,38,1,518,8
3492,33,Male,123507,Lucknow,rural,Graduate,Offline,17,9,829,9
3493,,M,22976,Ahmedabad,rural,Graduate,Online,26,3,317,0
3494,48,F,27426,Unknown,urban,,Offline,16,,886,5
3495,59,female,42887,Kolkata,rural,Graduate,Online,12,4,881,9
3496,42,,46710,Patna,rural,Non-Graduate,,37,2,478,8
3497,30,Female,61387,Mumbai,rural,Non-Graduate,,46,5,520,0
3498,23,F,67470,Chennai,urban,Non-Graduate,,16,6,847,8
3499,61,,26486,Pune,Urban,Graduate,Online,5,15,845,0
3500,26,,59258,Jaipur,rural,Post-Graduate,Online,8,6,570,2
3501,62,Female,132418,Kolkata,Rural,Post-Graduate,,7,15,421,8
3502,53,Male,136632,Lucknow,rural,,,57,1,780,5
3503,-5,female,42623,Pune,rural,Post-Graduate,Online,27,4,694,0
3504,60,female,43806,Delhi,Rural,,Offline,26,,597,6
3505,37,female,25973,Unknown,urban,,Online,13,4,785,9
3506,35,F,66215,Nagpur,,Non-Graduate,Offline,35,3,805,2
3507,60,Female,144151,Chennai,Rural,,,46,7,490,
3508,38,female,134162,Surat,,,,17,4,457,1
3509,21,,65939,Unknown,Urban,Graduate,Offline,7,7,796,2
3510,67,,134621,Bangalore,Urban,Non-Graduate,,9,3,670,2
3511,50,male,49157,Mumbai,rural,Graduate,Offline,42,4,549,8
3512,44,male,25521,Mumbai,rural,Graduate,Online,10,3,613,0
3513,24,Female,32891,Surat,urban,Post-Graduate,Offline,55,4,747,7
3514,23,F,102331,Mumbai,,Graduate,Online,45,,414,2
3515,32,F,42474,Mumbai,Urban,,Online,-10,4,676,2
3516,35,Male,46507,Hyderabad,Urban,Graduate,Online,42,4,384,9
3517,49,Male,30687,Bhopal,rural,Graduate,,55,3,705,2
3518,-5,female,118550,Nagpur,rural,Post-Graduate,Offline,58,15,668,9
3519,28,M,31009,Hyderabad,urban,Graduate,,38,6,506,6
3520,37,,108762,Lucknow,rural,,Online,53,5,640,0
3521,41,Male,108484,Indore,rural,,,14,6,852,1
3522,32,F,120475,Chennai,urban,Graduate,Online,37,7,802,
3523,65,,64291,Lucknow,rural,,Offline,13,4,427,6
3524,24,M,68296,Bhopal,rural,,Offline,8,15,747,1
3525,38,Male,133580,Bangalore,rural,Post-Graduate,Offline,41,9,433,0
3526,59,Female,145804,Nagpur,,Non-Graduate,,52,1,556,6
3527,43,male,141966,,Urban,Non-Graduate,Online,10,8,314,1
3528,61,Male,60225,Lucknow,Rural,,,33,2,700,6
3529,-5,Male,107638,Indore,Urban,Non-Graduate,Online,37,3,613,
3530,31,Female,54828,,,Graduate,,20,2,626,3
3531,54,F,56102,,Rural,,Online,4,,403,6
3532,38,female,131391,Surat,Urban,Non-Graduate,Online,1,6,811,3
3533,35,Female,76342,,urban,Post-Graduate,Online,51,5,494,
3534,22,female,53712,Surat,,,,19,7,397,6
3535,20,Male,46823,Chennai,urban,Graduate,,24,9,894,0
3536,40,F,25361,Lucknow,urban,Non-Graduate,,-10,7,585,6
3537,43,M,111374,,Urban,,Online,54,15,797,7
3538,54,Male,100174,Lucknow,Rural,Post-Graduate,,54,9,509,6
3539,41,Female,58052,Lucknow,rural,Non-Graduate,,47,5,770,6
3540,66,M,43265,Surat,rural,,Offline,11,3,526,6
3541,36,male,110287,,,Non-Graduate,,22,3,500,9
3542,68,M,62012,Jaipur,urban,Graduate,,56,4,364,7
3543,42,Female,30916,Nagpur,,,Online,37,2,778,8
3544,38,,145462,Kolkata,Urban,,Online,3,3,313,2
3545,29,M,95045,Delhi,urban,,Online,17,15,647,3
3546,58,Female,65532,Hyderabad,rural,,,48,9,410,2
3547,50,,116638,Unknown,Urban,Post-Graduate,,,9,847,0
3548,67,Male,67659,Indore,Urban,,Offline,40,8,771,5
3549,,,109860,Ahmedabad,,Post-Graduate,,58,2,839,8
3550,21,F,34003,Pune,,,Online,20,9,559,5
3551,59,male,113479,Ahmedabad,Rural,Graduate,,35,5,880,2
3552,24,,62634,Delhi,rural,Graduate,Online,44,8,779,2
3553,39,F,118637,Ahmedabad,rural,Non-Graduate,Online,40,6,444,
3554,200,F,115479,Bangalore,,Non-Graduate,,15,2,675,2
3555,50,F,94992,Bhopal,rural,,Online,11,1,677,4
3556,34,,31369,Kolkata,rural,Graduate,,13,4,720,
3557,41,Female,39329,Hyderabad,Urban,,,26,4,745,5
3558,51,Female,98754,Surat,urban,Graduate,Offline,23,7,773,6
3559,45,male,106700,Unknown,urban,,,40,2,413,7
3560,60,Female,122960,Kolkata,Rural,Non-Graduate,Online,13,4,519,8
3561,58,female,32410,Nagpur,urban,Non-Graduate,Online,48,,711,5
3562,56,Female,49730,Mumbai,rural,Post-Graduate,,50,15,480,3
3563,39,Female,22665,Bhopal,Urban,Non-Graduate,Online,16,1,453,5
3564,66,Female,59899,Chennai,urban,,Online,45,7,385,1
3565,34,Male,57703,Patna,rural,,Online,14,15,526,7
3566,51,male,85951,Chennai,rural,Non-Graduate,Online,40,3,327,8
3567,23,female,119011,Patna,,Non-Graduate,Offline,-10,8,683,6
3568,63,Female,44172,Nagpur,,,,52,1,833,6
3569,23,male,22684,,urban,Non-Graduate,Online,34,1,637,9
3570,51,M,93030,Pune,,,Offline,52,9,672,7
3571,18,Male,39750,Patna,rural,Non-Graduate,,40,5,368,8
3572,27,,39887,Patna,rural,,,29,15,552,6
3573,38,Female,40826,Bhopal,,Non-Graduate,Offline,28,4,822,5
3574,22,female,26180,,Urban,,,27,4,515,7
3575,19,Male,66779,Bangalore,,Post-Graduate,,38,8,742,4
3576,39,female,88095,Nagpur,Urban,Post-Graduate,,13,9,472,
3577,65,,82288,,,Graduate,Online,3,7,827,5
3578,19,,60905,Chennai,rural,Post-Graduate,,39,8,462,6
3579,27,Male,89507,Bhopal,rural,,Online,38,2,490,9
3580,51,M,147510,Hyderabad,,,Online,5,,815,2
3581,33,male,121261,Bhopal,Rural,Post-Graduate,,59,7,847,7
3582,65,Male,76068,Delhi,Urban,,Online,16,4,637,5
3583,68,F,38113,Kolkata,Rural,,,31,8,788,
3584,56,,62861,,rural,,Online,22,,648,2
3585,39,M,98487,Bhopal,Urban,,Online,3,8,501,2
3586,29,,45617,,,,,5,,565,2
3587,41,F,118330,Surat,Urban,,,3,2,819,8
3588,64,M,22583,Mumbai,Urban,Non-Graduate,Online,15,9,614,3
3589,57,,111164,Jaipur,urban,Graduate,,34,6,555,6
3590,55,F,46250,Kolkata,Urban,,Offline,15,15,540,7
3591,27,F,23055,Ahmedabad,rural,Non-Graduate,,27,5,702,6
3592,52,,92337,Lucknow,Rural,Graduate,Offline,13,9,898,7
3593,68,,54426,Lucknow,Rural,Non-Graduate,Online,34,3,538,4
3594,66,female,147615,Unknown,,,,18,5,557,8
3595,49,Male,122255,Kolkata,urban,,,10,5,487,5
3596,24,Male,80532,Unknown,Rural,Non-Graduate,Online,32,8,314,1
3597,38,M,125603,Patna,Rural,Graduate,Online,4,9,398,0
3598,37,male,109376,Indore,Urban,Graduate,,2,9,667,4
3599,43,,29933,Lucknow,rural,Graduate,,30,5,422,1
3600,21,female,51979,Jaipur,rural,Non-Graduate,Online,52,2,683,6
3601,63,Male,65047,Nagpur,,Graduate,Online,31,,562,6
3602,69,Male,24137,Surat,rural,Post-Graduate,Online,57,6,488,3
3603,39,female,31423,Bangalore,Rural,Graduate,Online,46,4,590,
3604,32,Female,109851,Surat,Urban,Graduate,Online,3,9,880,6
3605,-5,female,54482,,rural,Non-Graduate,Online,44,8,476,0
3606,57,Male,64156,Bangalore,urban,,Online,5,6,301,7
3607,38,male,72483,Pune,urban,Non-Graduate,,34,2,461,4
3608,32,Female,121651,Delhi,urban,Non-Graduate,Offline,14,3,791,7
3609,39,F,149236,Delhi,rural,Post-Graduate,Online,-10,2,846,
3610,69,female,54754,Unknown,Urban,,,55,6,599,
3611,45,F,56312,Kolkata,rural,Non-Graduate,Offline,58,4,533,1
3612,31,Female,43363,,Rural,Post-Graduate,,37,1,434,9
3613,44,Female,37085,Chennai,rural,Non-Graduate,,7,9,594,
3614,58,Female,76889,Lucknow,urban,Post-Graduate,,15,6,640,3
3615,57,M,127950,Kolkata,urban,,,19,2,804,6
3616,45,female,122090,Hyderabad,Urban,Graduate,,54,3,542,9
3617,43,,99951,Indore,,Graduate,Offline,19,8,397,2
3618,66,male,149978,,urban,Non-Graduate,Online,17,9,559,3
3619,19,male,148227,,urban,Post-Graduate,,48,9,383,7
3620,42,F,149925,Chennai,,,Online,40,5,830,
3621,-5,F,76414,Unknown,rural,Graduate,Offline,13,4,420,7
3622,20,,137159,Nagpur,urban,Non-Graduate,Online,57,5,342,7
3623,25,F,67052,Delhi,Urban,Non-Graduate,,21,1,363,9
3624,61,female,106934,Chennai,rural,Post-Graduate,Online,43,3,636,5
3625,50,Male,52691,Bhopal,rural,,,1,15,899,
3626,59,F,92195,Mumbai,urban,Non-Graduate,Online,18,9,570,0
3627,69,Female,106180,Indore,rural,,,24,8,342,7
3628,52,F,74697,Hyderabad,rural,,,30,4,373,7
3629,23,Female,23044,Chennai,Urban,,,7,1,831,
3630,56,M,23883,Pune,rural,,Offline,27,3,834,9
3631,69,Male,51712,Jaipur,urban,Post-Graduate,Online,52,4,756,7
3632,40,Male,104860,Lucknow,urban,Non-Graduate,Offline,27,4,873,4
3633,42,,133655,Lucknow,,Post-Graduate,Online,3,1,798,6
3634,67,female,41545,Lucknow,Rural,,,52,6,873,6
3635,60,female,38204,Hyderabad,,,,53,15,629,2
3636,36,male,43268,Unknown,Urban,Post-Graduate,,16,15,736,4
3637,22,M,101298,Bhopal,Urban,Graduate,,4,9,616,8
3638,68,,137490,Indore,urban,,Offline,45,8,864,1
3639,28,female,113907,,Rural,Non-Graduate,Online,57,2,695,8
3640,-5,Female,104383,Indore,,,Offline,1,7,831,7
3641,29,M,56139,Hyderabad,Rural,Post-Graduate,Online,33,3,836,7
3642,27,Male,141910,Bhopal,urban,Post-Graduate,Online,44,6,327,6
3643,25,Female,126831,,rural,,Offline,45,2,827,5
3644,41,,95652,Patna,urban,Graduate,Online,26,8,467,6
3645,45,,139664,Hyderabad,urban,Post-Graduate,,39,4,882,1
3646,58,M,115661,Chennai,Rural,,,3,6,661,1
3647,53,Male,139755,Kolkata,Urban,,,4,3,509,0
3648,54,female,116940,Pune,rural,Non-Graduate,Offline,33,1,694,3
3649,38,Female,48436,Delhi,rural,,Online,50,2,811,5
3650,25,Female,142189,Jaipur,Urban,Graduate,Online,5,,728,9
3651,200,Male,88324,Lucknow,Rural,Non-Graduate,Online,-10,8,573,5
3652,26,Female,117685,Mumbai,Rural,Post-Graduate,Offline,29,6,513,3
3653,64,female,24125,,Urban,Post-Graduate,Offline,52,4,486,5
3654,32,female,89142,Unknown,,,Online,11,9,769,0
3655,65,female,136228,Pune,Rural,,Online,3,7,561,2
3656,63,Male,61534,Lucknow,Urban,Graduate,,18,1,649,6
3657,57,F,118524,Indore,,Graduate,Offline,30,6,547,0
3658,35,F,106842,,urban,,,17,4,673,0
3659,59,,62973,Kolkata,rural,Graduate,,46,6,804,
3660,37,,96369,Bangalore,Urban,Non-Graduate,,30,15,585,7
3661,23,Female,107533,Kolkata,Rural,,Online,30,8,729,0
3662,29,female,53521,Chennai,rural,,Online,33,9,793,1
3663,19,Female,115484,Bangalore,,Post-Graduate,Online,17,3,700,7
3664,24,Male,132179,Pune,rural,Graduate,Offline,39,2,520,0
3665,33,Female,27488,Mumbai,Urban,Post-Graduate,Online,16,,758,8
3666,20,male,59974,Ahmedabad,urban,,,33,7,669,2
3667,62,F,143900,Patna,,,Online,47,7,790,3
3668,20,Female,62448,Indore,,Non-Graduate,,2,3,895,3
3669,44,Female,27938,Indore,,,,2,5,809,1
3670,67,M,71113,Delhi,rural,,,24,,511,9
3671,60,Female,124262,Jaipur,urban,Graduate,Offline,5,8,563,8
3672,57,male,35770,Delhi,Urban,Post-Graduate,Online,36,3,477,3
3673,55,F,72635,Bhopal,Urban,Graduate,Offline,3,8,444,5
3674,50,M,92171,Jaipur,rural,Graduate,,40,3,741,4
3675,45,Male,94165,Jaipur,Urban,,,32,4,769,0
3676,18,,77822,Lucknow,Urban,,,14,3,838,9
3677,200,Male,69934,Ahmedabad,urban,Non-Graduate,,58,5,357,5
3678,25,F,85526,Jaipur,rural,Non-Graduate,,38,8,400,0
3679,54,,117204,Unknown,rural,,Online,55,5,356,2
3680,49,Male,41487,Lucknow,,Non-Graduate,Online,43,7,645,0
3681,65,male,73319,,Urban,Non-Graduate,Offline,5,4,584,2
3682,60,Female,32869,Lucknow,Rural,,,37,,579,1
3683,54,F,134907,Surat,urban,Post-Graduate,,46,2,490,5
3684,21,,94755,Hyderabad,urban,,Offline,26,6,623,5
3685,47,M,60797,Lucknow,Rural,,Online,56,5,793,3
3686,23,Female,76298,Unknown,,Post-Graduate,Offline,17,8,761,5
3687,63,Male,134576,Ahmedabad,Rural,,,,8,376,8
3688,,Male,102209,Jaipur,Rural,,Online,19,1,706,3
3689,36,M,102299,Chennai,,Non-Graduate,Offline,11,15,428,4
3690,49,male,64933,,Rural,,Online,7,8,549,3
3691,26,M,96579,,,Graduate,,13,3,490,6
3692,29,F,29570,Indore,Urban,Non-Graduate,Offline,51,2,326,7
3693,28,M,26886,Nagpur,,,Offline,25,15,692,7
3694,63,Male,87494,Bangalore,rural,,,50,,326,2
3695,200,male,63087,,rural,,Online,48,4,645,7
3696,33,male,110177,Ahmedabad,Rural,Post-Graduate,Online,12,,668,1
3697,18,female,87719,Jaipur,rural,Graduate,Online,31,8,662,
3698,62,M,114606,Ahmedabad,,,,28,5,345,
3699,200,F,23774,Hyderabad,Urban,Post-Graduate,,15,15,731,2
3700,,Male,49018,Patna,,,Online,33,7,725,0
3701,38,Female,105839,,urban,Non-Graduate,,11,8,536,2
3702,47,male,34272,Bhopal,Rural,,,39,3,502,8
3703,30,M,42586,Kolkata,Urban,,,32,7,873,3
3704,51,female,53545,Mumbai,Rural,Post-Graduate,Online,16,7,870,5
3705,21,F,22566,,urban,,,9,9,688,4
3706,45,F,128399,Kolkata,rural,,,52,3,331,5
3707,55,,96489,Delhi,urban,Graduate,Offline,41,6,877,7
3708,48,Male,85355,Bhopal,rural,,,12,7,590,9
3709,200,male,51696,Indore,Rural,,Offline,19,9,868,2
3710,44,Male,92940,Pune,Rural,Post-Graduate,Online,14,4,875,8
3711,22,female,146731,Mumbai,Rural,,,12,4,517,
3712,42,Female,118382,Bangalore,,Non-Graduate,Online,24,15,384,6
3713,20,Female,87117,Pune,Urban,Non-Graduate,Online,9,5,517,8
3714,50,Female,99602,Pune,,Post-Graduate,Online,21,,500,8
3715,21,F,60735,Indore,urban,,,12,5,347,9
3716,42,male,93375,Ahmedabad,Urban,,Online,45,1,548,6
3717,37,Male,120466,Pune,Rural,Non-Graduate,Offline,37,8,800,7
3718,51,Male,143865,Jaipur,Rural,Graduate,Offline,5,8,399,2
3719,43,female,70637,,Rural,Non-Graduate,Online,9,9,868,1
3720,22,Female,42129,Ahmedabad,rural,,Online,57,3,627,4
3721,52,male,50845,Delhi,urban,Post-Graduate,Online,51,6,814,1
3722,45,male,99449,Nagpur,,Graduate,Online,20,15,431,9
3723,46,female,137308,Pune,urban,,Online,6,,554,4
3724,26,M,86500,Pune,rural,,,40,9,388,1
3725,69,male,30739,Mumbai,rural,Post-Graduate,Online,50,4,476,1
3726,55,male,78172,Surat,urban,Graduate,Online,13,9,390,0
3727,67,Male,146053,Indore,rural,Graduate,,16,6,322,4
3728,23,female,22673,Kolkata,Urban,Graduate,Offline,20,4,325,3
3729,36,male,123597,Unknown,Rural,Post-Graduate,,5,6,414,1
3730,61,male,51171,Nagpur,,Post-Graduate,,54,6,708,3
